year,name,frequency,gender
1921,emily,64,F
1921,emma,77,F
1921,ena,6,F
1921,enid,35,F
1921,erma,39,F
1921,estella,13,F
1921,estelle,9,F
1921,ester,9,F
1921,esther,74,F
1921,ethel,263,F
1921,etta,12,F
1921,ettie,6,F
1921,eula,6,F
1921,eunice,41,F
1921,euphemia,7,F
1921,eva,202,F
1921,evangeline,7,F
1921,eve,6,F
1921,evelin,8,F
1921,eveline,16,F
1921,evelyn,374,F
1921,evelyne,6,F
1921,fannie,8,F
1921,fanny,7,F
1921,fern,18,F
1921,fernande,6,F
1921,ferne,10,F
1921,flora,55,F
1921,florance,17,F
1921,florence,497,F
1921,flossie,15,F
1921,frances,322,F
1921,francis,90,F
1921,freda,49,F
1921,freida,8,F
1921,frieda,7,F
1921,gabrielle,11,F
1921,genevieve,19,F
1921,georgette,10,F
1921,georgia,6,F
1921,georgina,34,F
1921,geraldine,68,F
1921,germaine,11,F
1921,gertie,9,F
1921,gertrude,188,F
1921,gladys,359,F
1921,gloria,31,F
1921,goldie,15,F
1921,grace,303,F
1921,greta,22,F
1921,gretta,6,F
1921,gwendoline,30,F
1921,gwendolyn,53,F
1921,gwendolyne,6,F
1921,hannah,14,F
1921,harriet,34,F
1921,harriett,10,F
1921,hattie,8,F
1921,hazel,232,F
1921,helen,1077,F
1921,helena,42,F
1921,helene,16,F
1921,hellen,28,F
1921,henrietta,6,F
1921,hester,6,F
1921,hilda,159,F
1921,hope,7,F
1921,ida,130,F
1921,ila,21,F
1921,ilean,6,F
1921,ilene,15,F
1921,ina,35,F
1921,inez,45,F
1921,iona,10,F
1921,irene,367,F
1921,iris,37,F
1921,irma,36,F
1921,isabel,73,F
1921,isabell,20,F
1921,isabella,56,F
1921,isabelle,26,F
1921,isobel,44,F
1921,iva,28,F
1921,ivy,50,F
1921,jacqueline,26,F
1921,james,9,F
1921,jane,61,F
1921,janet,69,F
1921,jea,9,F
1921,jean,637,F
1921,jeane,8,F
1921,jeanette,17,F
1921,jeanie,13,F
1921,jeanne,49,F
1921,jeannette,17,F
1921,jeannie,6,F
1921,jennie,75,F
1921,jenny,11,F
1921,jessie,145,F
1921,joan,102,F
1921,johanna,9,F
1921,john,14,F
1921,joseph,8,F
1921,josephine,82,F
1921,joy,9,F
1921,joyce,111,F
1921,juanita,10,F
1921,julia,46,F
1921,juliette,15,F
1921,june,121,F
1921,kate,10,F
1921,kathaleen,15,F
1921,katharine,20,F
1921,katheleen,10,F
1921,katherine,54,F
1921,kathleen,368,F
1921,kathryn,19,F
1921,katie,15,F
1921,laura,142,F
1921,lauretta,12,F
1921,laurette,12,F
1921,lavina,8,F
1921,lea,7,F
1921,leah,10,F
1921,leila,11,F
1921,lela,12,F
1921,lena,56,F
1921,lenora,7,F
1921,leola,6,F
1921,leona,68,F
1921,leone,8,F
1921,lila,38,F
1921,lilian,80,F
1921,lillian,325,F
1921,lillie,15,F
1921,lilly,14,F
1921,lily,57,F
1921,lina,13,F
1921,lizzie,6,F
1921,lois,132,F
1921,lola,18,F
1921,loraine,17,F
1921,loreen,6,F
1921,lorena,7,F
1921,loretta,39,F
1921,lorette,6,F
1921,lorna,60,F
1921,lorraine,33,F
1921,lottie,26,F
1921,louisa,32,F
1921,louise,37,F
1921,lucia,9,F
1921,lucienne,11,F
1921,lucile,9,F
1921,lucille,32,F
1921,lucinda,6,F
1921,lucy,52,F
1921,luella,22,F
1921,lulu,13,F
1921,lydia,22,F
1921,lyla,7,F
1921,m,905,F
1921,mabel,162,F
1921,mable,37,F
1921,madaline,10,F
1921,madeleine,11,F
1921,madeline,83,F
1921,madge,9,F
1921,mae,15,F
1921,maggie,19,F
1921,majorie,6,F
1921,mamie,11,F
1921,marcella,14,F
1921,marcia,6,F
1921,margaret,1719,F
1921,margarett,7,F
1921,margarette,9,F
1921,margarite,8,F
1921,margerite,6,F
1921,margery,46,F
1921,margie,8,F
1921,margorie,8,F
1921,margory,9,F
1921,margret,25,F
1921,margrett,6,F
1921,marguerit,7,F
1921,marguerite,192,F
1921,margurite,7,F
1921,maria,94,F
1921,marian,76,F
1921,marianne,7,F
1921,marie,1325,F
1921,marion,497,F
1921,marjorie,414,F
1921,marjory,116,F
1921,martha,64,F
1921,mary,2396,F
1921,matilda,16,F
1921,maud,16,F
1921,maude,8,F
1921,mavis,16,F
1921,maxine,17,F
1921,may,80,F
1921,melba,17,F
1921,melinda,8,F
1921,merle,15,F
1921,mildred,369,F
1921,millicent,10,F
1921,millie,7,F
1921,mina,10,F
1921,minerva,7,F
1921,minnie,51,F
1921,miriam,29,F
1921,molly,12,F
1921,mona,39,F
1921,murial,8,F
1921,muriel,315,F
1921,myra,12,F
1921,myrtle,171,F
1921,nancy,33,F
1921,naomi,15,F
1921,nelda,7,F
1921,nellie,107,F
1921,nettie,16,F
1921,nina,23,F
1921,nora,83,F
1921,norah,32,F
1921,noreen,27,F
1921,norene,6,F
1921,norine,11,F
1921,norma,218,F
1921,olga,56,F
1921,olive,218,F
1921,opal,7,F
1921,ora,6,F
1921,orma,15,F
1921,orpha,11,F
1921,pansy,7,F
1921,patricia,140,F
1921,paulina,8,F
1921,pauline,76,F
1921,pearl,148,F
1921,peggy,11,F
1921,philis,6,F
1921,phillis,17,F
1921,phoebe,8,F
1921,phylis,37,F
1921,phyliss,7,F
1921,phyllis,234,F
1921,queenie,8,F
1921,rachel,28,F
1921,reba,7,F
1921,rebecca,12,F
1921,regina,11,F
1921,reita,6,F
1921,rena,21,F
1921,reta,129,F
1921,retta,8,F
1921,rhea,18,F
1921,rhoda,20,F
1921,rita,192,F
1921,roberta,15,F
1921,roma,12,F
1921,rosa,17,F
1921,rosalie,10,F
1921,rosalind,8,F
1921,rose,147,F
1921,rosemary,16,F
1921,rosetta,7,F
1921,rosie,30,F
1921,rosina,12,F
1921,ruby,203,F
1921,ruth,539,F
1921,sadie,35,F
1921,sara,12,F
1921,sarah,127,F
1921,selma,7,F
1921,sheila,18,F
1921,shirley,166,F
1921,sophia,20,F
1921,sophie,14,F
1921,stella,73,F
1921,stephania,9,F
1921,susan,21,F
1921,susannah,6,F
1921,susie,9,F
1921,sybil,12,F
1921,sylvia,57,F
1921,teresa,31,F
1921,thelma,249,F
1921,theresa,36,F
1921,therese,26,F
1921,thora,6,F
1921,tressa,7,F
1921,una,6,F
1921,ursula,8,F
1921,valerie,7,F
1921,velma,72,F
1921,vera,207,F
1921,verna,145,F
1921,veronica,30,F
1921,victoria,47,F
1921,vida,8,F
1921,viola,112,F
1921,violet,260,F
1921,virginia,59,F
1921,vivian,58,F
1921,wanda,19,F
1921,wilda,9,F
1921,willa,7,F
1921,william,10,F
1921,wilma,41,F
1921,winifred,43,F
1921,winnifred,100,F
1921,yvette,23,F
1921,yvonne,42,F
1922,ada,85,F
1922,adelaide,6,F
1922,adele,13,F
1922,adeline,11,F
1922,agatha,7,F
1922,agnes,211,F
1922,aileen,45,F
1922,alberta,34,F
1922,alda,6,F
1922,alfreda,8,F
1922,alice,347,F
1922,alma,85,F
1922,alva,8,F
1922,amelia,18,F
1922,amy,27,F
1922,angela,10,F
1922,angelina,18,F
1922,angeline,6,F
1922,anita,34,F
1922,ann,28,F
1922,anna,257,F
1922,anne,53,F
1922,annetta,6,F
1922,annette,18,F
1922,annie,371,F
1922,antoinette,6,F
1922,audry,25,F
1922,aurore,6,F
1922,barbara,186,F
1922,beatrice,206,F
1922,bella,17,F
1922,bernadette,22,F
1922,bernice,128,F
1922,bertha,96,F
1922,beryl,28,F
1922,bessie,89,F
1922,beth,7,F
1922,betsy,7,F
1922,betty,298,F
1922,beulah,37,F
1922,beverley,10,F
1922,beverly,9,F
1922,blanche,84,F
1922,bridget,9,F
1922,carmel,9,F
1922,carmela,7,F
1922,carmen,6,F
1922,carol,15,F
1922,caroline,32,F
1922,carrie,6,F
1922,catharine,57,F
1922,catherine,167,F
1922,cathrine,7,F
1922,cecelia,10,F
1922,cecile,47,F
1922,cecilia,19,F
1922,celia,11,F
1922,charlotte,56,F
1922,christena,13,F
1922,christina,44,F
1922,christine,11,F
1922,claire,14,F
1922,clara,137,F
1922,cleo,6,F
1922,constance,80,F
1922,cora,25,F
1922,cynthia,6,F
1922,daisy,40,F
1922,daphne,7,F
1922,della,22,F
1922,diana,11,F
1922,dolly,7,F
1922,dolores,9,F
1922,donalda,7,F
1922,donna,28,F
1922,dora,68,F
1922,dorathy,8,F
1922,dorcas,6,F
1922,doreen,73,F
1922,doris,555,F
1922,dorothea,41,F
1922,dorothy,1212,F
1922,dorthy,39,F
1922,dulcie,8,F
1922,edith,326,F
1922,edna,322,F
1922,edythe,13,F
1922,effie,16,F
1922,eileen,168,F
1922,elaine,27,F
1922,elda,13,F
1922,eleanor,203,F
1922,elena,10,F
1922,elenor,11,F
1922,elinor,15,F
1922,elise,7,F
1922,eliza,13,F
1922,elizabeth,447,F
1922,ella,68,F
1922,ellen,112,F
1922,elma,15,F
1922,elsa,7,F
1922,elsie,220,F
1922,elva,41,F
1922,elvira,9,F
1922,emily,79,F
1922,emma,71,F
1922,enid,20,F
1922,erma,28,F
1922,essie,6,F
1922,estella,9,F
1922,estelle,10,F
1922,ester,13,F
1922,esther,73,F
1922,ethel,260,F
1922,etta,14,F
1922,eunice,30,F
1922,eva,167,F
1922,evangeline,6,F
1922,eveline,13,F
1922,evelyn,377,F
1922,evelyne,7,F
1922,faith,6,F
1922,fannie,10,F
1922,fanny,13,F
1922,fay,9,F
1922,fern,38,F
1922,fernande,9,F
1922,flora,37,F
1922,florance,13,F
1922,florence,517,F
1922,florida,8,F
1922,flossie,6,F
1922,forence,6,F
1922,frances,291,F
1922,francesca,8,F
1922,francis,74,F
1922,freda,43,F
1922,freida,9,F
1922,frieda,11,F
1922,gabrielle,7,F
1922,geneva,8,F
1922,genevieve,29,F
1922,georgena,6,F
1922,georgette,9,F
1922,georgia,9,F
1922,georgina,58,F
1922,geraldine,79,F
1922,germaine,15,F
1922,gertrude,183,F
1922,gilberte,6,F
1922,gladys,357,F
1922,glenna,12,F
1922,gloria,85,F
1922,goldie,16,F
1922,grace,300,F
1922,greta,18,F
1922,gwendoline,13,F
1922,gwendolyn,49,F
1922,hannah,26,F
1922,harriet,25,F
1922,harriett,10,F
1922,hattie,13,F
1922,hazel,255,F
1922,helen,963,F
1922,helena,27,F
1922,helene,18,F
1922,hellen,23,F
1922,henrietta,11,F
1922,hilda,148,F
1922,hope,6,F
1922,ida,93,F
1922,ila,21,F
1922,ileen,9,F
1922,ilene,18,F
1922,ina,18,F
1922,inez,37,F
1922,iona,11,F
1922,irene,350,F
1922,iris,46,F
1922,irma,31,F
1922,isabel,75,F
1922,isabell,17,F
1922,isabella,51,F
1922,isabelle,22,F
1922,isobel,40,F
1922,iva,25,F
1922,ivy,48,F
1922,j,9,F
1922,jacqueline,28,F
1922,jane,66,F
1922,janet,54,F
1922,janette,8,F
1922,jean,670,F
1922,jeane,9,F
1922,jeanette,22,F
1922,jeanie,10,F
1922,jeanne,41,F
1922,jeannette,20,F
1922,jeannine,6,F
1922,jennie,57,F
1922,jenny,8,F
1922,jessie,171,F
1922,joan,141,F
1922,johanna,9,F
1922,john,7,F
1922,joseph,6,F
1922,josephine,110,F
1922,joy,12,F
1922,joyce,136,F
1922,julia,72,F
1922,june,159,F
1922,kate,7,F
1922,kathaleen,20,F
1922,katharine,22,F
1922,katheleen,6,F
1922,katherine,80,F
1922,kathleen,360,F
1922,kathryn,17,F
1922,katie,15,F
1922,laura,133,F
1922,lauretta,8,F
1922,laurette,14,F
1922,lavina,6,F
1922,lea,6,F
1922,leah,12,F
1922,leila,15,F
1922,lela,9,F
1922,lena,41,F
1922,lenora,8,F
1922,lenore,18,F
1922,leola,10,F
1922,leona,55,F
1922,leonora,6,F
1922,leota,6,F
1922,leta,6,F
1922,letitia,6,F
1922,lila,45,F
1922,lilian,69,F
1922,lillian,310,F
1922,lillie,16,F
1922,lilly,14,F
1922,lily,49,F
1922,lina,7,F
1922,lois,116,F
1922,lola,22,F
1922,loraine,16,F
1922,loretta,40,F
1922,lorette,8,F
1922,loretto,6,F
1922,lorna,64,F
1922,lorraine,44,F
1922,lottie,20,F
1922,louisa,19,F
1922,louise,42,F
1922,lucia,8,F
1922,lucienne,10,F
1922,lucile,7,F
1922,lucille,32,F
1922,lucy,52,F
1922,luella,32,F
1922,lulu,12,F
1922,lydia,14,F
1922,lyla,6,F
1922,m,1235,F
1922,mabel,144,F
1922,mable,36,F
1922,madaline,8,F
1922,madeleine,17,F
1922,madeline,74,F
1922,madge,8,F
1922,mae,18,F
1922,maggie,7,F
1922,maisie,6,F
1922,majorie,7,F
1922,mamie,7,F
1922,marcella,14,F
1922,margaret,1581,F
1922,margarete,7,F
1922,margarett,8,F
1922,margarette,9,F
1922,margeret,8,F
1922,margerite,8,F
1922,margery,29,F
1922,margret,28,F
1922,marguerit,7,F
1922,marguerite,170,F
1922,maria,73,F
1922,marian,73,F
1922,marie,1086,F
1922,marilyn,6,F
1922,marion,485,F
1922,marjorie,419,F
1922,marjory,117,F
1922,martha,81,F
1922,mary,2428,F
1922,matilda,14,F
1922,maud,14,F
1922,maude,10,F
1922,maureen,7,F
1922,mavis,18,F
1922,maxine,11,F
1922,may,83,F
1922,mazie,6,F
1922,melba,8,F
1922,merle,16,F
1922,mildred,305,F
1922,millicent,8,F
1922,mina,7,F
1922,minerva,9,F
1922,minnie,28,F
1922,miriam,26,F
1922,mollie,7,F
1922,molly,8,F
1922,mona,33,F
1922,monica,21,F
1922,murial,13,F
1922,muriel,332,F
1922,myra,6,F
1922,myrtle,129,F
1922,nancy,44,F
1922,naomi,12,F
1922,nellie,68,F
1922,nettie,14,F
1922,nina,14,F
1922,noella,8,F
1922,nora,72,F
1922,noreen,9,F
1922,norine,6,F
1922,norma,262,F
1922,norman,7,F
1922,ola,6,F
1922,olga,66,F
1922,olive,207,F
1922,ona,7,F
1922,ora,6,F
1922,orma,11,F
1922,pansy,6,F
1922,patrica,6,F
1922,patricia,123,F
1922,pauline,76,F
1922,pearl,133,F
1922,peggy,19,F
1922,phillis,24,F
1922,phylis,47,F
1922,phyliss,6,F
1922,phyllis,250,F
1922,priscilla,13,F
1922,rachael,8,F
1922,rachel,22,F
1922,rae,6,F
1922,rebecca,12,F
1922,regina,12,F
1922,reita,8,F
1922,rena,7,F
1922,reta,144,F
1922,retta,6,F
1922,reva,6,F
1922,rhea,19,F
1922,rhoda,27,F
1922,rita,178,F
1922,roberta,17,F
1922,robina,6,F
1922,rosa,23,F
1922,rosalia,6,F
1922,rosalie,10,F
1922,rose,124,F
1922,rosemary,13,F
1922,rosetta,6,F
1922,rosie,35,F
1922,rosina,12,F
1922,ruby,178,F
1922,ruth,555,F
1922,sadie,30,F
1922,sara,10,F
1922,sarah,135,F
1922,selma,6,F
1922,sheila,17,F
1922,shirley,228,F
1922,silvia,6,F
1922,simone,6,F
1922,sophia,20,F
1922,sophie,9,F
1922,stella,91,F
1922,stephania,6,F
1922,susan,27,F
1922,susie,7,F
1922,sybil,18,F
1922,sylvia,54,F
1922,teresa,30,F
1922,thelma,179,F
1922,theresa,51,F
1922,therese,13,F
1922,thora,8,F
1922,tillie,6,F
1922,una,8,F
1922,ursula,7,F
1922,valerie,7,F
1922,velma,82,F
1922,vera,201,F
1922,verda,12,F
1922,verna,131,F
1922,veronica,26,F
1922,victoria,42,F
1922,vida,6,F
1922,viola,85,F
1922,violet,225,F
1922,virginia,72,F
1922,vivian,91,F
1922,voilet,6,F
1922,wanda,46,F
1922,wilda,11,F
1922,wilhelmina,7,F
1922,willa,8,F
1922,william,13,F
1922,wilma,53,F
1922,winifred,62,F
1922,winnie,9,F
1922,winnifred,96,F
1922,winona,8,F
1922,yetta,6,F
1922,yolanda,8,F
1922,yvette,15,F
1922,yvonne,43,F
1922,zella,10,F
1923,ada,62,F
1923,adelaide,7,F
1923,adele,9,F
1923,adelina,6,F
1923,adeline,16,F
1923,adrienne,9,F
1923,agatha,6,F
1923,agnes,179,F
1923,aileen,30,F
1923,alberta,18,F
1923,alda,8,F
1923,aletha,6,F
1923,alexandra,11,F
1923,alfreda,10,F
1923,alice,284,F
1923,aline,11,F
1923,alison,7,F
1923,alma,79,F
1923,alta,7,F
1923,alva,8,F
1923,amelia,24,F
1923,amy,29,F
1923,angela,19,F
1923,angelina,16,F
1923,anita,28,F
1923,ann,37,F
1923,anna,228,F
1923,anne,42,F
1923,annetta,8,F
1923,annette,11,F
1923,annie,362,F
1923,antoinette,10,F
1923,arlene,6,F
1923,arline,7,F
1923,audrey,411,F
1923,audrie,8,F
1923,audry,26,F
1923,barbara,184,F
1923,beatrice,222,F
1923,bella,15,F
1923,bernadette,13,F
1923,bernice,137,F
1923,bertha,98,F
1923,beryl,31,F
1923,bessie,84,F
1923,bettie,7,F
1923,betty,350,F
1923,beulah,17,F
1923,beverley,19,F
1923,beverly,8,F
1923,blanch,6,F
1923,blanche,66,F
1923,bridget,9,F
1923,camilla,6,F
1923,carmel,12,F
